userid,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,YAVG,ZAVG,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,label
20,0.11,0.1,0.13,0.11,0.07,0.07,0.1,0.1,0.12,0.07,0.1,0.12,0.11,0.1,0.08,0.08,0.11,0.12,0.06,0.0,0.12,0.11,0.11,0.11,0.06,0.06,0.12,0.06,0.12,0.15,7.71,0.3,11.13,8.15,4.81,12.78,8.84,12.78,17.01,Jogging
20,0.11,0.19,0.1,0.02,0.08,0.09,0.12,0.07,0.09,0.09,0.13,0.07,0.08,0.13,0.07,0.09,0.1,0.12,0.04,0.0,0.08,0.11,0.07,0.12,0.11,0.17,0.1,0.07,0.1,0.08,8.26,-0.19,11.59,8.19,3.88,12.94,8.9,12.94,17.18,Jogging
20,0.1,0.13,0.08,0.08,0.12,0.1,0.11,0.06,0.09,0.06,0.1,0.09,0.08,0.1,0.11,0.11,0.09,0.14,0.1,0.0,0.13,0.07,0.08,0.13,0.09,0.11,0.09,0.13,0.11,0.08,8.39,-0.4,10.69,7.97,3.88,12.36,8.74,12.36,16.53,Jogging
20,0.11,0.16,0.06,0.11,0.06,0.11,0.06,0.1,0.11,0.09,0.13,0.11,0.09,0.14,0.1,0.08,0.06,0.08,0.1,0.0,0.11,0.07,0.12,0.11,0.04,0.1,0.15,0.13,0.09,0.1,7.12,-0.07,11.22,8.14,4.19,12.87,8.99,12.87,16.58,Jogging
20,0.1,0.12,0.1,0.13,0.06,0.06,0.08,0.14,0.09,0.13,0.15,0.11,0.05,0.1,0.1,0.06,0.06,0.13,0.11,0.0,0.14,0.04,0.12,0.09,0.12,0.04,0.06,0.15,0.1,0.16,8.02,0.59,10.98,8.82,4.95,12.68,9.5,12.68,17.5,Jogging
20,0.11,0.13,0.13,0.13,0.06,0.1,0.08,0.1,0.09,0.07,0.13,0.09,0.11,0.11,0.07,0.07,0.1,0.1,0.09,0.0,0.13,0.11,0.12,0.1,0.11,0.07,0.1,0.1,0.08,0.11,7.75,-0.56,10.24,8.42,4.18,12.06,9.14,12.06,16.45,Jogging
20,0.11,0.1,0.15,0.09,0.07,0.09,0.11,0.1,0.11,0.1,0.11,0.13,0.1,0.06,0.14,0.06,0.13,0.09,0.08,0.0,0.12,0.1,0.11,0.1,0.11,0.08,0.09,0.1,0.12,0.11,7.42,-0.22,10.69,8.1,4.17,12.38,8.81,12.38,16.3,Jogging
20,0.15,0.12,0.07,0.11,0.1,0.07,0.14,0.06,0.09,0.06,0.1,0.09,0.16,0.07,0.12,0.05,0.12,0.1,0.12,0.0,0.16,0.11,0.13,0.1,0.09,0.1,0.08,0.12,0.07,0.07,7.76,-1.4,10.81,8.14,3.82,12.45,8.79,12.45,16.35,Jogging
20,0.12,0.08,0.09,0.13,0.11,0.17,0.06,0.05,0.1,0.05,0.13,0.09,0.11,0.08,0.11,0.11,0.11,0.07,0.13,0.0,0.11,0.08,0.12,0.08,0.11,0.12,0.14,0.1,0.1,0.07,7.09,-0.6,9.67,7.79,3.48,11.48,8.78,11.48,15.17,Jogging
20,0.06,0.11,0.05,0.17,0.13,0.09,0.13,0.14,0.09,0.04,0.1,0.1,0.12,0.11,0.08,0.12,0.06,0.16,0.1,0.0,0.08,0.06,0.11,0.11,0.12,0.08,0.1,0.12,0.16,0.08,7.58,0.17,9.46,7.92,3.84,11.21,8.76,11.21,15.32,Jogging
20,0.08,0.08,0.11,0.09,0.14,0.08,0.08,0.14,0.14,0.03,0.08,0.09,0.12,0.12,0.07,0.14,0.11,0.09,0.11,0.0,0.12,0.1,0.1,0.12,0.08,0.09,0.07,0.1,0.11,0.13,7.88,0.0,10.46,7.59,4.46,12.22,8.43,12.22,16.27,Jogging
20,0.13,0.06,0.11,0.13,0.11,0.09,0.11,0.07,0.12,0.08,0.09,0.12,0.09,0.08,0.13,0.09,0.09,0.09,0.12,0.0,0.11,0.06,0.11,0.11,0.13,0.09,0.08,0.16,0.05,0.11,7.93,-0.39,10.28,8.01,3.75,12.09,8.85,12.09,16.26,Jogging
20,0.09,0.08,0.11,0.11,0.1,0.1,0.09,0.11,0.14,0.05,0.08,0.11,0.11,0.1,0.12,0.05,0.13,0.13,0.08,0.0,0.08,0.15,0.11,0.09,0.1,0.11,0.1,0.1,0.09,0.1,8.17,-0.47,10.72,8.02,3.76,12.42,8.62,12.42,16.35,Jogging
20,0.11,0.09,0.13,0.09,0.12,0.08,0.11,0.1,0.1,0.06,0.15,0.1,0.11,0.1,0.1,0.12,0.08,0.11,0.03,0.0,0.13,0.11,0.08,0.07,0.08,0.07,0.11,0.14,0.1,0.14,6.14,0.29,10.58,7.45,4.55,12.27,8.56,12.27,15.83,Jogging
20,0.13,0.04,0.14,0.06,0.1,0.14,0.12,0.06,0.14,0.07,0.1,0.13,0.08,0.09,0.1,0.09,0.09,0.11,0.07,0.0,0.13,0.17,0.07,0.07,0.08,0.09,0.09,0.13,0.1,0.09,7.8,-0.57,10.99,8.28,4.12,12.53,9.06,12.53,16.74,Jogging
20,0.11,0.09,0.18,0.05,0.06,0.16,0.09,0.06,0.09,0.09,0.11,0.08,0.13,0.11,0.1,0.08,0.12,0.12,0.05,0.0,0.11,0.12,0.08,0.11,0.16,0.06,0.09,0.08,0.12,0.09,7.32,-0.57,10.54,7.77,3.85,12.13,8.55,12.13,15.95,Jogging
20,0.13,0.07,0.13,0.11,0.06,0.11,0.1,0.09,0.13,0.04,0.09,0.08,0.08,0.15,0.12,0.12,0.13,0.05,0.11,0.0,0.04,0.15,0.09,0.11,0.12,0.14,0.08,0.07,0.09,0.14,7.21,-0.13,10.74,7.12,3.7,12.45,8.15,12.45,15.77,Jogging
20,0.13,0.08,0.08,0.12,0.09,0.1,0.08,0.15,0.09,0.05,0.06,0.13,0.06,0.07,0.11,0.12,0.15,0.09,0.08,0.0,0.12,0.11,0.12,0.09,0.14,0.14,0.05,0.05,0.09,0.11,8.83,-0.74,10.86,7.7,3.79,12.56,8.45,12.56,16.9,Jogging
20,0.1,0.08,0.08,0.14,0.09,0.07,0.14,0.15,0.09,0.07,0.05,0.11,0.12,0.08,0.15,0.16,0.08,0.1,0.06,0.0,0.1,0.13,0.08,0.11,0.12,0.08,0.11,0.07,0.08,0.15,7.46,-0.03,10.54,7.16,4.22,12.28,8.08,12.28,16.02,Jogging
20,0.09,0.11,0.1,0.06,0.11,0.16,0.08,0.12,0.11,0.07,0.07,0.08,0.11,0.16,0.13,0.09,0.11,0.11,0.05,0.0,0.08,0.14,0.11,0.09,0.06,0.14,0.09,0.08,0.14,0.09,7.41,-0.06,10.64,7.41,3.86,12.08,8.26,12.08,15.67,Jogging
20,0.05,0.12,0.09,0.12,0.13,0.11,0.09,0.12,0.1,0.09,0.06,0.07,0.12,0.07,0.15,0.17,0.1,0.07,0.11,0.0,0.04,0.1,0.11,0.1,0.13,0.18,0.13,0.07,0.11,0.06,7.94,-0.38,9.91,7.02,2.89,11.68,8.02,11.68,15.11,Jogging
20,0.08,0.07,0.08,0.12,0.16,0.12,0.11,0.12,0.06,0.07,0.08,0.13,0.08,0.09,0.13,0.12,0.09,0.1,0.1,0.0,0.09,0.11,0.13,0.12,0.08,0.1,0.14,0.06,0.09,0.1,7.78,-0.51,10.01,7.58,3.57,11.73,8.41,11.73,15.63,Jogging
20,0.05,0.05,0.04,0.12,0.07,0.09,0.08,0.08,0.06,0.03,0.05,0.07,0.08,0.06,0.07,0.07,0.05,0.05,0.09,0.0,0.03,0.06,0.06,0.12,0.07,0.07,0.07,0.05,0.09,0.04,5.05,-0.08,6.08,4.84,2.14,11.17,9.13,11.17,9.65,Jogging
20,0.08,0.06,0.05,0.11,0.13,0.19,0.11,0.09,0.1,0.1,0.12,0.1,0.12,0.1,0.13,0.09,0.14,0.09,0.04,0.08,0.05,0.07,0.08,0.07,0.15,0.19,0.15,0.07,0.1,0.1,9.57,1.14,3.3,3.96,2.97,4.21,4.77,4.21,11.3,Walking
20,0.04,0.09,0.11,0.11,0.11,0.1,0.11,0.1,0.13,0.12,0.1,0.1,0.1,0.14,0.13,0.13,0.07,0.11,0.05,0.08,0.03,0.07,0.11,0.14,0.14,0.15,0.09,0.09,0.14,0.07,9.74,0.94,3.62,3.74,2.94,4.44,4.6,4.44,11.37,Walking
20,0.04,0.11,0.08,0.13,0.09,0.13,0.08,0.09,0.12,0.15,0.12,0.1,0.12,0.09,0.11,0.1,0.11,0.1,0.07,0.12,0.04,0.06,0.13,0.16,0.12,0.11,0.09,0.11,0.1,0.1,9.77,0.97,3.62,4.15,3.14,4.38,4.9,4.38,11.52,Walking
20,0.06,0.06,0.12,0.1,0.1,0.12,0.09,0.1,0.15,0.12,0.12,0.1,0.09,0.1,0.1,0.12,0.08,0.08,0.12,0.11,0.07,0.12,0.13,0.08,0.09,0.11,0.1,0.1,0.11,0.12,9.93,0.99,3.6,4.19,3.54,4.42,4.92,4.42,11.83,Walking
20,0.07,0.06,0.1,0.15,0.08,0.13,0.08,0.07,0.13,0.15,0.12,0.07,0.12,0.11,0.11,0.12,0.08,0.1,0.1,0.1,0.04,0.08,0.13,0.12,0.13,0.09,0.12,0.1,0.09,0.11,9.95,1.09,3.73,4.07,3.36,4.47,4.86,4.47,11.82,Walking
20,0.06,0.07,0.12,0.14,0.1,0.08,0.13,0.09,0.1,0.13,0.13,0.08,0.09,0.13,0.09,0.12,0.07,0.12,0.13,0.06,0.05,0.09,0.11,0.11,0.09,0.14,0.1,0.13,0.1,0.11,9.84,1.16,3.67,4.12,3.34,4.49,4.86,4.49,11.73,Walking
20,0.06,0.08,0.11,0.13,0.11,0.13,0.09,0.12,0.1,0.1,0.1,0.1,0.1,0.13,0.11,0.09,0.13,0.09,0.1,0.08,0.03,0.1,0.13,0.12,0.1,0.14,0.13,0.1,0.08,0.11,9.93,1.03,3.46,3.94,3.16,4.24,4.7,4.24,11.6,Walking
20,0.09,0.06,0.12,0.12,0.1,0.12,0.1,0.08,0.12,0.12,0.11,0.1,0.09,0.09,0.15,0.13,0.1,0.13,0.06,0.07,0.07,0.07,0.08,0.14,0.15,0.1,0.11,0.1,0.09,0.12,9.85,0.97,3.68,3.87,3.3,4.51,4.66,4.51,11.69,Walking
20,0.09,0.06,0.1,0.09,0.14,0.13,0.1,0.1,0.09,0.12,0.15,0.11,0.07,0.08,0.11,0.14,0.1,0.1,0.05,0.11,0.08,0.08,0.1,0.09,0.11,0.11,0.14,0.1,0.1,0.11,9.59,0.95,3.67,4.22,3.43,4.6,4.99,4.6,11.58,Walking
20,0.09,0.07,0.13,0.11,0.09,0.07,0.18,0.1,0.09,0.09,0.1,0.08,0.1,0.13,0.09,0.16,0.11,0.08,0.06,0.11,0.08,0.14,0.1,0.12,0.09,0.09,0.1,0.09,0.08,0.14,10.11,0.76,3.57,3.81,3.78,4.58,4.59,4.58,12.07,Walking
20,0.07,0.1,0.19,0.1,0.09,0.09,0.09,0.11,0.12,0.07,0.08,0.08,0.14,0.13,0.11,0.08,0.11,0.07,0.18,0.05,0.09,0.16,0.1,0.13,0.11,0.05,0.1,0.11,0.07,0.11,10.14,0.38,3.95,3.7,3.57,4.86,4.35,4.86,12.14,Walking
20,0.15,0.21,0.08,0.03,0.08,0.06,0.12,0.12,0.08,0.1,0.02,0.04,0.09,0.1,0.12,0.07,0.15,0.12,0.24,0.08,0.16,0.17,0.1,0.12,0.08,0.05,0.06,0.1,0.08,0.11,11.91,-0.18,4.77,3.13,3.87,5.88,3.64,5.88,14.07,Walking
20,0.28,0.18,0.09,0.05,0.05,0.05,0.08,0.07,0.1,0.08,0.03,0.14,0.11,0.07,0.06,0.06,0.08,0.19,0.2,0.1,0.31,0.15,0.04,0.1,0.07,0.06,0.04,0.08,0.08,0.07,11.33,-1.24,5.43,3.91,4.2,6.31,4.4,6.31,14.02,Walking
20,0.24,0.25,0.12,0.02,0.05,0.01,0.07,0.09,0.07,0.1,0.01,0.12,0.24,0.03,0.03,0.06,0.07,0.08,0.2,0.19,0.25,0.27,0.04,0.04,0.09,0.07,0.04,0.02,0.1,0.09,11.07,-1.02,5.62,4.17,4.16,6.46,4.5,6.46,13.96,Walking
20,0.16,0.23,0.08,0.05,0.06,0.1,0.09,0.11,0.09,0.06,0.08,0.22,0.09,0.05,0.05,0.08,0.13,0.13,0.06,0.13,0.13,0.15,0.13,0.09,0.07,0.06,0.14,0.07,0.12,0.07,9.82,0.04,4.62,4.52,3.59,5.64,4.98,5.64,12.3,Walking
20,0.06,0.09,0.14,0.14,0.07,0.1,0.13,0.1,0.12,0.08,0.06,0.07,0.11,0.09,0.08,0.19,0.1,0.13,0.05,0.14,0.18,0.09,0.06,0.09,0.12,0.06,0.08,0.12,0.14,0.08,10.65,0.42,3.59,3.57,3.78,4.43,4.33,4.43,12.49,Walking
20,0.15,0.2,0.11,0.09,0.04,0.05,0.11,0.07,0.1,0.11,0.03,0.05,0.11,0.12,0.09,0.11,0.11,0.12,0.08,0.2,0.3,0.09,0.06,0.08,0.08,0.07,0.1,0.08,0.09,0.07,11.54,-0.91,4.71,3.53,3.73,5.58,4.13,5.58,13.64,Walking
20,0.12,0.13,0.08,0.08,0.12,0.11,0.11,0.1,0.07,0.09,0.08,0.08,0.19,0.07,0.12,0.07,0.1,0.08,0.1,0.14,0.17,0.08,0.1,0.1,0.09,0.09,0.1,0.11,0.1,0.09,10.24,0.34,4.15,4.19,3.8,5.22,4.89,5.22,12.45,Walking
20,0.09,0.1,0.09,0.12,0.13,0.09,0.07,0.14,0.07,0.13,0.1,0.16,0.08,0.13,0.08,0.08,0.08,0.11,0.11,0.11,0.03,0.11,0.13,0.12,0.13,0.09,0.1,0.1,0.11,0.11,9.78,0.99,3.77,4.32,3.33,4.62,4.97,4.62,11.74,Walking
20,0.08,0.07,0.12,0.12,0.1,0.08,0.1,0.11,0.12,0.12,0.09,0.14,0.1,0.12,0.09,0.07,0.15,0.11,0.06,0.09,0.06,0.09,0.09,0.1,0.13,0.11,0.14,0.13,0.09,0.08,9.73,0.92,3.67,4.09,3.16,4.49,4.75,4.49,11.58,Walking
20,0.1,0.06,0.12,0.14,0.09,0.08,0.11,0.1,0.1,0.13,0.13,0.09,0.11,0.12,0.09,0.08,0.09,0.09,0.1,0.12,0.08,0.1,0.06,0.1,0.13,0.13,0.12,0.13,0.06,0.11,9.87,0.9,3.81,4.24,3.27,4.71,4.95,4.71,11.88,Walking
20,0.07,0.09,0.11,0.13,0.1,0.1,0.11,0.09,0.09,0.14,0.14,0.09,0.09,0.11,0.11,0.11,0.06,0.12,0.08,0.13,0.07,0.1,0.06,0.1,0.11,0.16,0.1,0.11,0.1,0.12,9.87,1.1,3.69,4.29,3.4,4.5,5.08,4.5,11.84,Walking
20,0.09,0.06,0.13,0.13,0.11,0.1,0.08,0.1,0.12,0.11,0.08,0.15,0.07,0.14,0.1,0.09,0.11,0.14,0.1,0.05,0.07,0.09,0.11,0.11,0.12,0.08,0.13,0.14,0.1,0.09,9.89,0.99,3.87,3.94,3.35,4.71,4.62,4.71,11.8,Walking
20,0.13,0.04,0.15,0.07,0.09,0.15,0.13,0.09,0.09,0.1,0.12,0.13,0.11,0.07,0.12,0.08,0.1,0.05,0.07,0.18,0.11,0.11,0.09,0.07,0.09,0.11,0.12,0.11,0.1,0.12,9.86,0.89,3.77,4.55,3.8,4.83,5.34,4.83,12.1,Walking
20,0.11,0.07,0.12,0.1,0.1,0.11,0.11,0.08,0.12,0.1,0.13,0.09,0.11,0.09,0.09,0.06,0.12,0.1,0.09,0.15,0.11,0.09,0.11,0.11,0.06,0.1,0.11,0.13,0.09,0.12,10.04,0.92,3.83,4.45,3.77,4.79,5.16,4.79,12.23,Walking
20,0.09,0.08,0.12,0.11,0.1,0.11,0.08,0.13,0.11,0.09,0.14,0.1,0.11,0.1,0.1,0.07,0.1,0.11,0.11,0.08,0.06,0.1,0.12,0.09,0.1,0.16,0.1,0.08,0.09,0.12,9.59,1.02,3.69,4.3,3.53,4.58,5.07,4.58,11.67,Walking
20,0.09,0.09,0.11,0.09,0.12,0.13,0.08,0.13,0.1,0.08,0.13,0.09,0.1,0.1,0.1,0.11,0.12,0.05,0.08,0.13,0.07,0.12,0.11,0.11,0.11,0.09,0.09,0.08,0.13,0.11,9.84,0.97,3.67,4.16,3.76,4.54,4.99,4.54,11.94,Walking
20,0.09,0.07,0.09,0.09,0.14,0.13,0.11,0.12,0.1,0.09,0.15,0.1,0.04,0.11,0.1,0.15,0.11,0.07,0.09,0.12,0.09,0.09,0.09,0.11,0.08,0.08,0.11,0.16,0.12,0.11,9.84,1.14,3.51,4.15,3.66,4.42,4.91,4.42,11.79,Walking
20,0.1,0.07,0.08,0.13,0.1,0.14,0.13,0.08,0.13,0.07,0.13,0.09,0.07,0.12,0.11,0.1,0.1,0.12,0.07,0.11,0.08,0.07,0.08,0.12,0.12,0.11,0.09,0.11,0.13,0.11,9.9,1.06,3.55,4.12,3.57,4.54,4.87,4.54,11.83,Walking
20,0.11,0.07,0.07,0.1,0.14,0.13,0.09,0.13,0.1,0.08,0.1,0.11,0.07,0.13,0.13,0.12,0.09,0.11,0.09,0.07,0.09,0.07,0.12,0.09,0.13,0.09,0.09,0.07,0.17,0.1,9.81,1.06,3.63,3.92,3.67,4.59,4.68,4.59,11.82,Walking
20,0.09,0.07,0.1,0.12,0.12,0.12,0.13,0.12,0.08,0.08,0.13,0.1,0.08,0.09,0.15,0.13,0.11,0.08,0.09,0.06,0.11,0.04,0.14,0.08,0.11,0.09,0.09,0.16,0.11,0.1,9.58,1.01,3.54,3.89,3.56,4.45,4.68,4.45,11.53,Walking
20,0.05,0.1,0.08,0.07,0.12,0.09,0.12,0.09,0.06,0.07,0.1,0.1,0.05,0.1,0.1,0.11,0.07,0.09,0.07,0.07,0.05,0.06,0.08,0.1,0.08,0.11,0.09,0.08,0.11,0.09,8.11,1.16,2.9,3.51,2.99,4.42,4.95,4.42,9.75,Walking
20,0.09,0.09,0.13,0.09,0.14,0.11,0.1,0.1,0.1,0.07,0.13,0.11,0.1,0.07,0.08,0.13,0.12,0.1,0.11,0.0,0.07,0.09,0.12,0.07,0.12,0.12,0.12,0.11,0.13,0.08,7.36,0.06,9.6,7.8,3.58,11.4,8.68,11.4,15.29,Jogging
20,0.12,0.14,0.1,0.05,0.08,0.13,0.12,0.07,0.07,0.09,0.1,0.13,0.11,0.07,0.08,0.13,0.12,0.06,0.08,0.0,0.09,0.06,0.12,0.11,0.11,0.12,0.08,0.13,0.12,0.07,7.38,-0.22,10.6,7.79,3.51,12.14,8.7,12.14,15.88,Jogging
20,0.08,0.12,0.15,0.06,0.06,0.14,0.11,0.07,0.1,0.09,0.11,0.16,0.12,0.07,0.12,0.06,0.13,0.08,0.07,0.0,0.06,0.07,0.12,0.14,0.07,0.13,0.08,0.14,0.14,0.09,6.24,0.34,10.16,7.69,3.74,11.91,8.61,11.91,15.3,Jogging
20,0.11,0.16,0.1,0.08,0.08,0.08,0.07,0.06,0.16,0.11,0.06,0.14,0.11,0.08,0.1,0.09,0.1,0.09,0.13,0.0,0.12,0.11,0.1,0.1,0.09,0.1,0.13,0.09,0.11,0.08,7.99,-0.4,10.68,8.04,3.93,12.43,8.71,12.43,16.39,Jogging
20,0.11,0.16,0.12,0.07,0.05,0.12,0.14,0.03,0.1,0.09,0.09,0.13,0.1,0.09,0.09,0.08,0.14,0.13,0.05,0.0,0.12,0.07,0.08,0.14,0.11,0.1,0.1,0.08,0.13,0.1,7.56,-0.17,10.14,7.85,3.77,11.76,8.63,11.76,15.81,Jogging
20,0.11,0.08,0.1,0.1,0.12,0.12,0.08,0.09,0.09,0.1,0.1,0.13,0.08,0.13,0.09,0.1,0.11,0.1,0.09,0.0,0.09,0.06,0.09,0.08,0.07,0.16,0.12,0.13,0.13,0.09,7.36,0.3,10.22,7.75,3.6,11.94,8.54,11.94,15.43,Jogging
20,0.09,0.13,0.13,0.06,0.1,0.09,0.09,0.16,0.1,0.06,0.03,0.2,0.16,0.11,0.07,0.09,0.07,0.09,0.11,0.0,0.09,0.06,0.09,0.07,0.13,0.1,0.12,0.09,0.15,0.13,6.72,0.89,10.06,7.61,4.3,11.72,8.42,11.72,15.32,Jogging
20,0.11,0.14,0.08,0.1,0.05,0.08,0.08,0.08,0.19,0.08,0.1,0.07,0.13,0.09,0.13,0.09,0.07,0.1,0.03,0.0,0.15,0.13,0.07,0.13,0.08,0.07,0.13,0.06,0.1,0.11,7.98,-0.64,11.0,8.1,4.03,12.69,8.83,12.69,16.6,Jogging
20,0.11,0.12,0.1,0.11,0.11,0.08,0.1,0.11,0.11,0.07,0.14,0.1,0.12,0.09,0.1,0.08,0.08,0.07,0.08,0.0,0.19,0.13,0.12,0.09,0.06,0.09,0.09,0.11,0.1,0.05,7.24,-1.46,9.9,8.18,3.67,11.69,8.9,11.69,15.59,Jogging
20,0.1,0.14,0.1,0.08,0.11,0.1,0.11,0.1,0.08,0.09,0.14,0.09,0.08,0.12,0.1,0.1,0.1,0.07,0.07,0.0,0.12,0.09,0.1,0.09,0.11,0.11,0.07,0.1,0.11,0.13,7.08,0.08,10.03,7.79,4.07,11.78,8.7,11.78,15.48,Jogging
20,0.11,0.1,0.14,0.11,0.07,0.07,0.09,0.13,0.12,0.08,0.11,0.1,0.09,0.1,0.09,0.13,0.09,0.11,0.1,0.0,0.11,0.12,0.14,0.1,0.12,0.09,0.08,0.06,0.08,0.12,7.72,-0.52,10.19,7.75,4.06,12.02,8.57,12.02,16.1,Jogging
20,0.13,0.07,0.13,0.07,0.09,0.11,0.12,0.12,0.08,0.05,0.11,0.09,0.1,0.08,0.07,0.12,0.12,0.1,0.1,0.0,0.16,0.06,0.12,0.07,0.09,0.11,0.1,0.11,0.13,0.07,8.09,-0.5,10.4,7.87,3.71,12.03,8.73,12.03,16.17,Jogging
20,0.09,0.1,0.1,0.12,0.12,0.09,0.08,0.14,0.08,0.09,0.1,0.08,0.1,0.16,0.09,0.12,0.09,0.11,0.08,0.0,0.13,0.13,0.1,0.12,0.12,0.13,0.08,0.06,0.07,0.1,7.01,-0.9,9.81,7.39,3.45,11.61,8.38,11.61,15.11,Jogging
20,0.08,0.1,0.1,0.13,0.13,0.11,0.12,0.07,0.1,0.08,0.12,0.06,0.14,0.07,0.1,0.12,0.1,0.14,0.07,0.0,0.05,0.05,0.1,0.12,0.09,0.11,0.15,0.15,0.13,0.08,7.05,0.48,9.47,7.6,3.36,11.24,8.54,11.24,14.8,Jogging
20,0.1,0.08,0.11,0.12,0.14,0.07,0.11,0.12,0.08,0.05,0.07,0.06,0.13,0.15,0.09,0.08,0.14,0.09,0.08,0.0,0.1,0.09,0.11,0.1,0.09,0.12,0.1,0.13,0.1,0.08,8.11,-0.49,9.74,7.6,3.39,11.61,8.33,11.61,15.35,Jogging
20,0.11,0.09,0.07,0.12,0.11,0.08,0.11,0.14,0.12,0.08,0.11,0.07,0.11,0.09,0.13,0.08,0.08,0.15,0.15,0.0,0.12,0.12,0.1,0.12,0.07,0.1,0.1,0.09,0.06,0.14,8.0,-0.23,10.59,8.13,4.06,12.27,8.85,12.27,16.4,Jogging
20,0.1,0.08,0.12,0.1,0.09,0.1,0.11,0.1,0.12,0.08,0.06,0.08,0.12,0.1,0.12,0.1,0.15,0.1,0.11,0.0,0.12,0.13,0.09,0.1,0.11,0.09,0.1,0.11,0.09,0.09,7.8,-0.6,10.36,7.3,3.78,12.18,8.13,12.18,15.81,Jogging
20,0.13,0.08,0.11,0.11,0.07,0.12,0.09,0.1,0.11,0.08,0.12,0.05,0.08,0.11,0.15,0.13,0.1,0.04,0.13,0.0,0.13,0.12,0.1,0.07,0.13,0.06,0.13,0.1,0.09,0.09,7.38,-0.73,10.5,7.52,3.75,12.27,8.53,12.27,15.88,Jogging
20,0.08,0.08,0.1,0.12,0.09,0.16,0.13,0.08,0.09,0.1,0.15,0.07,0.07,0.07,0.13,0.12,0.1,0.13,0.11,0.0,0.05,0.15,0.09,0.09,0.15,0.11,0.09,0.08,0.09,0.11,7.31,-0.21,10.09,7.85,3.62,11.81,8.84,11.81,15.7,Jogging
20,0.07,0.07,0.09,0.15,0.15,0.11,0.15,0.09,0.03,0.08,0.13,0.12,0.08,0.12,0.07,0.12,0.11,0.1,0.09,0.0,0.05,0.09,0.15,0.13,0.12,0.12,0.1,0.1,0.06,0.11,6.93,-0.35,9.21,7.76,3.25,11.1,8.61,11.1,14.66,Jogging
20,0.09,0.1,0.1,0.12,0.14,0.08,0.11,0.1,0.08,0.08,0.1,0.1,0.09,0.11,0.14,0.08,0.07,0.1,0.12,0.0,0.07,0.08,0.1,0.13,0.12,0.11,0.08,0.1,0.11,0.11,7.42,0.09,9.54,7.85,3.63,11.38,8.64,11.38,15.25,Jogging
20,0.12,0.11,0.09,0.1,0.12,0.11,0.09,0.08,0.09,0.09,0.08,0.08,0.1,0.14,0.13,0.07,0.08,0.11,0.13,0.0,0.13,0.08,0.09,0.11,0.11,0.08,0.12,0.14,0.09,0.08,8.09,-0.55,9.8,7.94,3.48,11.65,8.59,11.65,15.54,Jogging
20,0.1,0.08,0.09,0.07,0.11,0.06,0.07,0.16,0.14,0.08,0.09,0.12,0.08,0.12,0.09,0.13,0.13,0.08,0.09,0.0,0.08,0.12,0.08,0.13,0.09,0.05,0.09,0.14,0.06,0.15,7.21,0.85,11.4,7.55,4.59,13.0,8.48,13.0,16.6,Jogging
20,0.1,0.08,0.08,0.1,0.11,0.14,0.08,0.13,0.14,0.06,0.09,0.11,0.12,0.1,0.08,0.09,0.09,0.1,0.16,0.0,0.06,0.11,0.1,0.13,0.1,0.11,0.12,0.09,0.1,0.11,7.88,0.09,10.42,8.02,3.64,12.07,8.74,12.07,16.07,Jogging
20,0.1,0.09,0.07,0.1,0.1,0.13,0.11,0.11,0.1,0.1,0.1,0.11,0.07,0.09,0.14,0.1,0.07,0.12,0.1,0.0,0.1,0.12,0.07,0.1,0.07,0.12,0.1,0.1,0.1,0.15,7.96,0.39,10.54,8.01,4.14,12.18,8.75,12.18,16.36,Jogging
20,0.11,0.08,0.09,0.13,0.15,0.08,0.08,0.11,0.09,0.1,0.1,0.12,0.08,0.11,0.13,0.13,0.09,0.11,0.11,0.0,0.1,0.14,0.07,0.11,0.09,0.1,0.11,0.11,0.08,0.12,6.89,-0.16,9.66,7.44,3.81,11.54,8.41,11.54,15.1,Jogging
20,0.09,0.09,0.09,0.15,0.09,0.11,0.12,0.09,0.11,0.08,0.12,0.1,0.09,0.11,0.08,0.1,0.1,0.11,0.13,0.0,0.09,0.12,0.12,0.08,0.12,0.11,0.09,0.09,0.09,0.12,7.51,-0.3,9.85,8.16,3.76,11.67,8.95,11.67,15.79,Jogging
20,0.03,0.02,0.04,0.06,0.05,0.05,0.04,0.03,0.03,0.0,0.04,0.04,0.05,0.05,0.02,0.03,0.03,0.03,0.04,0.0,0.03,0.06,0.05,0.01,0.03,0.04,0.04,0.05,0.05,0.01,2.38,-0.21,2.97,2.7,1.17,10.49,10.03,10.49,4.97,Jogging
20,0.06,0.06,0.08,0.1,0.07,0.11,0.11,0.15,0.15,0.13,0.1,0.14,0.09,0.13,0.12,0.06,0.11,0.09,0.08,0.1,0.09,0.09,0.07,0.14,0.11,0.09,0.13,0.1,0.1,0.11,8.81,2.69,1.69,2.96,1.9,2.23,3.84,2.23,9.91,Upstairs
